WeekEndDate,LTLA,Lineage,Count,day,lat,lon
2021-08-28,E07000213,Delta,31,358.0,51.41552,-0.46254
2021-08-28,E07000214,Delta,34,358.0,51.336102,-0.68986
2021-08-28,E07000215,Delta,14,358.0,51.235809,-0.04805
2021-08-28,E07000215,Delta,14,358.0,51.235809,-0.04805
2021-08-28,E07000216,Delta,53,358.0,51.15686,-0.62343
2021-08-28,E07000216,Delta,53,358.0,51.15686,-0.62343
2021-08-28,E07000217,Delta,24,358.0,51.308369,-0.57982
2021-08-28,E07000217,Delta,24,358.0,51.308369,-0.57982
2021-08-28,E07000218,Delta,40,358.0,52.564838,-1.6242
2021-08-28,E07000218,Delta,40,358.0,52.564838,-1.6242
2021-08-28,E07000219,Delta,51,358.0,52.500938,-1.47965
2021-08-28,E07000219,Delta,51,358.0,52.500938,-1.47965
2021-08-28,E07000220,Delta,34,358.0,52.382278,-1.31828
2021-08-28,E07000220,Delta,34,358.0,52.382278,-1.31828
2021-08-28,E07000221,Delta,48,358.0,52.161541,-1.63565
2021-08-28,E07000221,Delta,48,358.0,52.161541,-1.63565
2021-08-28,E07000222,Delta,36,358.0,52.301418,-1.58369
2021-08-28,E07000222,Delta,36,358.0,52.301418,-1.58369
2021-08-28,E07000223,Delta,17,358.0,50.845718,-0.32417
2021-08-28,E07000223,Delta,17,358.0,50.845718,-0.32417
2021-08-28,E07000224,Delta,50,358.0,50.843208,-0.64999
2021-08-28,E07000224,Delta,50,358.0,50.843208,-0.64999
2021-08-28,E07000225,Delta,28,358.0,50.941769,-0.7163
2021-08-28,E07000225,Delta,28,358.0,50.941769,-0.7163
2021-08-28,E07000226,Delta,37,358.0,51.123569,-0.19533
2021-08-28,E07000226,Delta,37,358.0,51.123569,-0.19533
2021-08-28,E07000227,Delta,43,358.0,51.00272,-0.38126
2021-08-28,E07000227,Delta,43,358.0,51.00272,-0.38126
2021-08-28,E07000228,Delta,32,358.0,51.059528,-0.10272
2021-08-28,E07000228,Delta,32,358.0,51.059528,-0.10272
2021-08-28,E07000229,Delta,37,358.0,50.833099,-0.40127
2021-08-28,E07000229,Delta,37,358.0,50.833099,-0.40127
2021-08-28,E07000234,Delta,34,358.0,52.361691,-2.00376
2021-08-28,E07000234,Delta,34,358.0,52.361691,-2.00376
2021-08-28,E07000235,Delta,25,358.0,52.16758,-2.33089
2021-08-28,E07000235,Delta,25,358.0,52.16758,-2.33089
2021-08-28,E07000236,Delta,42,358.0,52.285412,-1.9471
2021-08-28,E07000236,Delta,42,358.0,52.285412,-1.9471
2021-08-28,E07000237,Delta,55,358.0,52.19482,-2.21025
2021-08-28,E07000237,Delta,55,358.0,52.19482,-2.21025
2021-08-28,E07000238,Delta,45,358.0,52.12886,-2.01614
2021-08-28,E07000238,Delta,45,358.0,52.12886,-2.01614
2021-08-28,E07000239,Delta,48,358.0,52.3853,-2.23494
2021-08-28,E07000239,Delta,48,358.0,52.3853,-2.23494
2021-08-28,E07000240,Delta,59,358.0,51.77356,-0.3407
2021-08-28,E07000240,Delta,59,358.0,51.77356,-0.3407
2021-08-28,E07000241,Delta,53,358.0,51.760872,-0.18518
2021-08-28,E07000241,Delta,53,358.0,51.760872,-0.18518
2021-08-28,E07000242,Delta,63,358.0,51.864849,0.002739
2021-08-28,E07000242,Delta,63,358.0,51.864849,0.002739
2021-08-28,E07000243,Delta,130,358.0,51.905392,-0.18987
2021-08-28,E07000243,Delta,130,358.0,51.905392,-0.18987
2021-08-28,E07000244,Delta,85,358.0,52.243992,1.456186
2021-08-28,E07000244,Delta,85,358.0,52.243992,1.456186
2021-08-28,E07000245,Delta,62,358.0,52.308418,0.652769
2021-08-28,E07000245,Delta,62,358.0,52.308418,0.652769
2021-08-28,E07000246,Delta,56,358.0,51.06348,-3.35766
2021-08-28,E07000246,Delta,56,358.0,51.06348,-3.35766
2021-08-28,E08000001,Delta,116,358.0,53.584492,-2.47952
2021-08-28,E08000001,Delta,116,358.0,53.584492,-2.47952
2021-08-28,E08000002,Delta,88,358.0,53.593102,-2.3088
2021-08-28,E08000002,Delta,88,358.0,53.593102,-2.3088
2021-08-28,E08000003,Delta,157,358.0,53.470089,-2.23359
2021-08-28,E08000003,Delta,157,358.0,53.470089,-2.23359
2021-08-28,E08000004,Delta,118,358.0,53.557678,-2.05274
2021-08-28,E08000004,Delta,118,358.0,53.557678,-2.05274
2021-08-28,E08000005,Delta,70,358.0,53.60741,-2.14784
2021-08-28,E08000005,Delta,70,358.0,53.60741,-2.14784
2021-08-28,E08000006,Delta,85,358.0,53.479271,-2.38485
2021-08-28,E08000006,Delta,85,358.0,53.479271,-2.38485
2021-08-28,E08000007,Delta,118,358.0,53.391159,-2.12467
2021-08-28,E08000007,Delta,118,358.0,53.391159,-2.12467
2021-08-28,E08000008,Delta,141,358.0,53.478668,-2.077
2021-08-28,E08000008,Delta,141,358.0,53.478668,-2.077
2021-08-28,E08000009,Delta,140,358.0,53.41671,-2.36572
2021-08-28,E08000009,Delta,140,358.0,53.41671,-2.36572
2021-08-28,E08000010,Delta,123,358.0,53.51445,-2.57247
2021-08-28,E08000010,Delta,123,358.0,53.51445,-2.57247
2021-08-28,E08000011,Delta,132,358.0,53.437881,-2.83297
2021-08-28,E08000011,Delta,132,358.0,53.437881,-2.83297
2021-08-28,E08000012,Delta,164,358.0,53.408298,-2.91364
2021-08-28,E08000012,Delta,164,358.0,53.408298,-2.91364
2021-08-28,E08000013,Delta,93,358.0,53.458618,-2.7031
2021-08-28,E08000013,Delta,93,358.0,53.458618,-2.7031
2021-08-28,E08000014,Delta,176,358.0,53.482101,-2.99177
2021-08-28,E08000014,Delta,176,358.0,53.482101,-2.99177
2021-08-28,E08000015,Delta,129,358.0,53.374779,-3.06701
2021-08-28,E08000015,Delta,129,358.0,53.374779,-3.06701
2021-08-28,E08000016,Delta,116,358.0,53.525768,-1.54925
2021-08-28,E08000016,Delta,116,358.0,53.525768,-1.54925
2021-08-28,E08000017,Delta,218,358.0,53.52697,-1.10894
2021-08-28,E08000017,Delta,218,358.0,53.52697,-1.10894
2021-08-28,E08000018,Delta,154,358.0,53.395531,-1.28651
2021-08-28,E08000018,Delta,154,358.0,53.395531,-1.28651
2021-08-28,E08000019,Delta,127,358.0,53.40358,-1.54254
2021-08-28,E08000019,Delta,127,358.0,53.40358,-1.54254
2021-08-28,E08000021,Delta,66,358.0,55.021011,-1.65297
2021-08-28,E08000021,Delta,66,358.0,55.021011,-1.65297
2021-08-28,E08000022,Delta,30,358.0,55.028961,-1.50923
2021-08-28,E08000022,Delta,30,358.0,55.028961,-1.50923
2021-08-28,E08000023,Delta,48,358.0,54.969879,-1.44679
2021-08-28,E08000023,Delta,48,358.0,54.969879,-1.44679
2021-08-28,E08000024,Delta,108,358.0,54.857189,-1.43344
2021-08-28,E08000024,Delta,108,358.0,54.857189,-1.43344
2021-08-28,E08000025,Delta,437,358.0,52.484039,-1.88141
2021-08-28,E08000025,Delta,437,358.0,52.484039,-1.88141
2021-08-28,E08000026,Delta,153,358.0,52.41423,-1.51908
2021-08-28,E08000026,Delta,153,358.0,52.41423,-1.51908
2021-08-28,E08000027,Delta,156,358.0,52.495129,-2.10171
2021-08-28,E08000027,Delta,156,358.0,52.495129,-2.10171
2021-08-28,E08000028,Delta,146,358.0,52.514771,-2.00771
2021-08-28,E08000028,Delta,146,358.0,52.514771,-2.00771
2021-08-28,E08000029,Delta,153,358.0,52.431,-1.71558
2021-08-28,E08000029,Delta,153,358.0,52.431,-1.71558
2021-08-28,E08000030,Delta,115,358.0,52.60503,-1.97044
2021-08-28,E08000030,Delta,115,358.0,52.60503,-1.97044
2021-08-28,E08000031,Delta,126,358.0,52.597881,-2.12746
2021-08-28,E08000031,Delta,126,358.0,52.597881,-2.12746
2021-08-28,E08000032,Delta,260,358.0,53.843819,-1.87389
2021-08-28,E08000032,Delta,260,358.0,53.843819,-1.87389
2021-08-28,E08000033,Delta,153,358.0,53.720482,-1.96182
2021-08-28,E08000033,Delta,153,358.0,53.720482,-1.96182
2021-08-28,E08000034,Delta,225,358.0,53.64233,-1.78085
2021-08-28,E08000034,Delta,225,358.0,53.64233,-1.78085
2021-08-28,E08000035,Delta,360,358.0,53.822731,-1.50736
2021-08-28,E08000035,Delta,360,358.0,53.822731,-1.50736
2021-08-28,E08000036,Delta,180,358.0,53.659222,-1.42092
2021-08-28,E08000036,Delta,180,358.0,53.659222,-1.42092
2021-08-28,E08000037,Delta,60,358.0,54.931198,-1.6868
2021-08-28,E08000037,Delta,60,358.0,54.931198,-1.6868
2021-08-28,E09000002,Delta,37,358.0,51.545551,0.129479
2021-08-28,E09000002,Delta,37,358.0,51.545551,0.129479
2021-08-28,E09000003,Delta,103,358.0,51.611069,-0.21819
2021-08-28,E09000003,Delta,103,358.0,51.611069,-0.21819
2021-08-28,E09000004,Delta,68,358.0,51.458221,0.146212
2021-08-28,E09000004,Delta,68,358.0,51.458221,0.146212
2021-08-28,E09000005,Delta,73,358.0,51.564381,-0.27568
2021-08-28,E09000005,Delta,73,358.0,51.564381,-0.27568
2021-08-28,E09000006,Delta,102,358.0,51.372662,0.039246
2021-08-28,E09000006,Delta,102,358.0,51.372662,0.039246
2021-08-28,E09000007,Delta,51,358.0,51.543049,-0.16291
2021-08-28,E09000007,Delta,51,358.0,51.543049,-0.16291
2021-08-28,E09000008,Delta,140,358.0,51.365971,-0.07761
2021-08-28,E09000008,Delta,140,358.0,51.365971,-0.07761
2021-08-28,E09000009,Delta,73,358.0,51.524422,-0.3141
2021-08-28,E09000009,Delta,73,358.0,51.524422,-0.3141
2021-08-28,E09000010,Delta,65,358.0,51.648891,-0.08144
2021-08-28,E09000010,Delta,65,358.0,51.648891,-0.08144
2021-08-28,E09000011,Delta,74,358.0,51.46394,0.050093
2021-08-28,E09000011,Delta,74,358.0,51.46394,0.050093
2021-08-28,E09000012,Delta,6,358.0,51.55492,-0.06045
2021-08-28,E09000012,Delta,6,358.0,51.55492,-0.06045
2021-08-28,E09000013,Delta,33,358.0,51.487331,-0.21735
2021-08-28,E09000013,Delta,33,358.0,51.487331,-0.21735
2021-08-28,E09000014,Delta,33,358.0,51.587711,-0.1067
2021-08-28,E09000014,Delta,33,358.0,51.587711,-0.1067
2021-08-28,E09000015,Delta,94,358.0,51.594669,-0.33598
2021-08-28,E09000015,Delta,94,358.0,51.594669,-0.33598
2021-08-28,E09000016,Delta,67,358.0,51.565189,0.235368
2021-08-28,E09000016,Delta,67,358.0,51.565189,0.235368
2021-08-28,E09000017,Delta,91,358.0,51.53664,-0.44182
2021-08-28,E09000017,Delta,91,358.0,51.53664,-0.44182
2021-08-28,E09000018,Delta,88,358.0,51.462379,-0.37855
2021-08-28,E09000018,Delta,88,358.0,51.462379,-0.37855
2021-08-28,E09000019,Delta,17,358.0,51.54546,-0.10989
2021-08-28,E09000019,Delta,17,358.0,51.54546,-0.10989
2021-08-28,E09000020,Delta,15,358.0,51.496479,-0.18977
2021-08-28,E09000020,Delta,15,358.0,51.496479,-0.18977
2021-08-28,E09000021,Delta,74,358.0,51.39296,-0.28367
2021-08-28,E09000021,Delta,74,358.0,51.39296,-0.28367
2021-08-28,E09000022,Delta,107,358.0,51.464451,-0.11385
2021-08-28,E09000022,Delta,107,358.0,51.464451,-0.11385
2021-08-28,E09000023,Delta,72,358.0,51.442299,-0.01734
2021-08-28,E09000023,Delta,72,358.0,51.442299,-0.01734
2021-08-28,E09000024,Delta,54,358.0,51.41058,-0.18868
2021-08-28,E09000024,Delta,54,358.0,51.41058,-0.18868
2021-08-28,E09000025,Delta,50,358.0,51.53149,0.027261
2021-08-28,E09000025,Delta,50,358.0,51.53149,0.027261
2021-08-28,E09000026,Delta,73,358.0,51.58588,0.070085
2021-08-28,E09000026,Delta,73,358.0,51.58588,0.070085
2021-08-28,E09000027,Delta,62,358.0,51.44035,-0.28914
2021-08-28,E09000027,Delta,62,358.0,51.44035,-0.28914
2021-08-28,E09000028,Delta,90,358.0,51.465939,-0.07308
2021-08-28,E09000028,Delta,90,358.0,51.465939,-0.07308
2021-08-28,E09000029,Delta,66,358.0,51.357552,-0.17226
2021-08-28,E09000029,Delta,66,358.0,51.357552,-0.17226
2021-08-28,E09000030,Delta,21,358.0,51.515541,-0.03647
2021-08-28,E09000030,Delta,21,358.0,51.515541,-0.03647
2021-08-28,E09000031,Delta,45,358.0,51.594608,-0.0188
2021-08-28,E09000031,Delta,45,358.0,51.594608,-0.0188
2021-08-28,E09000032,Delta,80,358.0,51.4524,-0.20021
2021-08-28,E09000032,Delta,80,358.0,51.4524,-0.20021
2021-08-28,E09000033,Delta,24,358.0,51.512211,-0.15295
2021-08-28,E09000033,Delta,24,358.0,51.512211,-0.15295
2021-09-04,E06000001,Delta,44,365.0,54.67614,-1.27018
2021-09-04,E06000001,Delta,44,365.0,54.67614,-1.27018
2021-09-04,E06000002,Delta,52,365.0,54.54467,-1.21099
2021-09-04,E06000002,Delta,52,365.0,54.54467,-1.21099
2021-09-04,E06000003,Delta,36,365.0,54.56752,-1.00608
2021-09-04,E06000003,Delta,36,365.0,54.56752,-1.00608
2021-09-04,E06000004,Delta,62,365.0,54.556911,-1.30664
2021-09-04,E06000004,Delta,62,365.0,54.556911,-1.30664
2021-09-04,E06000005,Delta,24,365.0,54.535339,-1.56835
2021-09-04,E06000005,Delta,24,365.0,54.535339,-1.56835
2021-09-04,E06000006,Delta,83,365.0,53.33424,-2.68853
2021-09-04,E06000006,Delta,83,365.0,53.33424,-2.68853
2021-09-04,E06000007,Delta,107,365.0,53.391628,-2.56167
2021-09-04,E06000007,Delta,107,365.0,53.391628,-2.56167
2021-09-04,E06000008,Delta,43,365.0,53.700802,-2.4636
2021-09-04,E06000008,Delta,43,365.0,53.700802,-2.4636
2021-09-04,E06000009,Delta,71,365.0,53.82164,-3.02199
2021-09-04,E06000009,Delta,71,365.0,53.82164,-3.02199
2021-09-04,E06000010,Delta,244,365.0,53.769199,-0.30382
2021-09-04,E06000010,Delta,244,365.0,53.769199,-0.30382
2021-09-04,E06000011,Delta,176,365.0,53.881119,-0.66195
2021-09-04,E06000011,Delta,176,365.0,53.881119,-0.66195
2021-09-04,E06000012,Delta,115,365.0,53.52327,-0.13911
2021-09-04,E06000012,Delta,115,365.0,53.52327,-0.13911
2021-09-04,E06000013,Delta,90,365.0,53.58643,-0.52407
2021-09-04,E06000013,Delta,90,365.0,53.58643,-0.52407
2021-09-04,E06000014,Delta,80,365.0,53.96582,-1.07375
2021-09-04,E06000014,Delta,80,365.0,53.96582,-1.07375
2021-09-04,E06000015,Delta,83,365.0,52.914639,-1.47189
2021-09-04,E06000015,Delta,83,365.0,52.914639,-1.47189
2021-09-04,E06000016,Delta,153,365.0,52.635921,-1.1304
2021-09-04,E06000016,Delta,153,365.0,52.635921,-1.1304
2021-09-04,E06000017,Delta,20,365.0,52.667648,-0.6263
2021-09-04,E06000017,Delta,20,365.0,52.667648,-0.6263
2021-09-04,E06000018,Delta,99,365.0,52.954189,-1.16667
2021-09-04,E06000018,Delta,99,365.0,52.954189,-1.16667
2021-09-04,E06000019,Delta,98,365.0,52.081539,-2.73931
2021-09-04,E06000019,Delta,98,365.0,52.081539,-2.73931
2021-09-04,E06000020,Delta,100,365.0,52.714169,-2.48941
2021-09-04,E06000020,Delta,100,365.0,52.714169,-2.48941
2021-09-04,E06000021,Delta,175,365.0,53.017071,-2.15888
2021-09-04,E06000021,Delta,175,365.0,53.017071,-2.15888
2021-09-04,E06000022,Delta,89,365.0,51.356041,-2.48654
2021-09-04,E06000022,Delta,89,365.0,51.356041,-2.48654
2021-09-04,E06000023,Delta,259,365.0,51.471149,-2.57742
2021-09-04,E06000023,Delta,259,365.0,51.471149,-2.57742
2021-09-04,E06000024,Delta,106,365.0,51.39706,-2.75438
2021-09-04,E06000024,Delta,106,365.0,51.39706,-2.75438
2021-09-04,E06000025,Delta,225,365.0,51.54673,-2.46922
2021-09-04,E06000025,Delta,225,365.0,51.54673,-2.46922
2021-09-04,E06000026,Delta,100,365.0,50.404942,-4.11297
2021-09-04,E06000026,Delta,100,365.0,50.404942,-4.11297
2021-09-04,E06000027,Delta,79,365.0,50.470921,-3.55523
2021-09-04,E06000027,Delta,79,365.0,50.470921,-3.55523
2021-09-04,E06000030,Delta,211,365.0,51.577629,-1.73367
2021-09-04,E06000030,Delta,211,365.0,51.577629,-1.73367
2021-09-04,E06000031,Delta,123,365.0,52.59214,-0.26874
2021-09-04,E06000031,Delta,123,365.0,52.59214,-0.26874
2021-09-04,E06000032,Delta,166,365.0,51.891022,-0.42319
2021-09-04,E06000032,Delta,166,365.0,51.891022,-0.42319
2021-09-04,E06000033,Delta,100,365.0,51.549171,0.706923
2021-09-04,E06000033,Delta,100,365.0,51.549171,0.706923
2021-09-04,E06000034,Delta,76,365.0,51.509979,0.334861
2021-09-04,E06000034,Delta,76,365.0,51.509979,0.334861
2021-09-04,E06000035,Delta,108,365.0,51.44772,0.563174
2021-09-04,E06000035,Delta,108,365.0,51.44772,0.563174
2021-09-04,E06000036,Delta,47,365.0,51.411301,-0.73363
2021-09-04,E06000036,Delta,47,365.0,51.411301,-0.73363
2021-09-04,E06000037,Delta,122,365.0,51.445591,-1.27364
2021-09-04,E06000037,Delta,122,365.0,51.445591,-1.27364
2021-09-04,E06000038,Delta,57,365.0,51.453018,-0.99071
2021-09-04,E06000038,Delta,57,365.0,51.453018,-0.99071
2021-09-04,E06000039,Delta,73,365.0,51.503502,-0.57617
2021-09-04,E06000039,Delta,73,365.0,51.503502,-0.57617
2021-09-04,E06000040,Delta,77,365.0,51.480339,-0.67541
2021-09-04,E06000040,Delta,77,365.0,51.480339,-0.67541
2021-09-04,E06000041,Delta,55,365.0,51.422958,-0.89935
2021-09-04,E06000041,Delta,55,365.0,51.422958,-0.89935
2021-09-04,E06000042,Delta,123,365.0,52.072411,-0.7407
2021-09-04,E06000042,Delta,123,365.0,52.072411,-0.7407
2021-09-04,E06000043,Delta,91,365.0,50.8465,-0.15079
2021-09-04,E06000043,Delta,91,365.0,50.8465,-0.15079
2021-09-04,E06000044,Delta,83,365.0,50.807999,-1.07006
2021-09-04,E06000044,Delta,83,365.0,50.807999,-1.07006
2021-09-04,E06000045,Delta,70,365.0,50.9212,-1.39952
2021-09-04,E06000045,Delta,70,365.0,50.9212,-1.39952
2021-09-04,E06000046,Delta,50,365.0,50.671291,-1.33366
2021-09-04,E06000046,Delta,50,365.0,50.671291,-1.33366
2021-09-04,E06000047,Delta,146,365.0,54.685131,-1.8405
2021-09-04,E06000047,Delta,146,365.0,54.685131,-1.8405
2021-09-04,E06000049,Delta,167,365.0,53.167931,-2.29299
2021-09-04,E06000049,Delta,167,365.0,53.167931,-2.29299
2021-09-04,E06000050,Delta,171,365.0,53.163361,-2.70298
2021-09-04,E06000050,Delta,171,365.0,53.163361,-2.70298
2021-09-04,E06000051,Delta,158,365.0,52.62212,-2.73667
2021-09-04,E06000051,Delta,158,365.0,52.62212,-2.73667
2021-09-04,E06000052,Delta,266,365.0,50.450218,-4.64254
2021-09-04,E06000052,Delta,266,365.0,50.450218,-4.64254
2021-09-04,E06000054,Delta,269,365.0,51.328831,-1.92661
2021-09-04,E06000054,Delta,269,365.0,51.328831,-1.92661
2021-09-04,E06000055,Delta,52,365.0,52.196281,-0.45463
2021-09-04,E06000055,Delta,52,365.0,52.196281,-0.45463
2021-09-04,E06000056,Delta,146,365.0,51.999031,-0.47754
2021-09-04,E06000056,Delta,146,365.0,51.999031,-0.47754
2021-09-04,E06000057,Delta,87,365.0,55.300369,-2.07523
2021-09-04,E06000057,Delta,87,365.0,55.300369,-2.07523
2021-09-04,E06000058,Delta,185,365.0,50.74609,-1.84807
2021-09-04,E06000058,Delta,185,365.0,50.74609,-1.84807
2021-09-04,E06000059,Delta,119,365.0,50.79697,-2.41467
2021-09-04,E06000059,Delta,119,365.0,50.79697,-2.41467
2021-09-04,E07000004,Delta,71,365.0,,
2021-09-04,E07000004,Delta,71,365.0,,
2021-09-04,E07000005,Delta,23,365.0,,
2021-09-04,E07000005,Delta,23,365.0,,
2021-09-04,E07000006,Delta,25,365.0,,
2021-09-04,E07000006,Delta,25,365.0,,
2021-09-04,E07000007,Delta,65,365.0,,
2021-09-04,E07000007,Delta,65,365.0,,
2021-09-04,E07000008,Delta,63,365.0,52.200169,0.126436
2021-09-04,E07000008,Delta,63,365.0,52.200169,0.126436
2021-09-04,E07000009,Delta,48,365.0,52.35788,0.283149
2021-09-04,E07000009,Delta,48,365.0,52.35788,0.283149
2021-09-04,E07000010,Delta,76,365.0,52.535439,0.009016
2021-09-04,E07000010,Delta,76,365.0,52.535439,0.009016
2021-09-04,E07000011,Delta,106,365.0,52.353149,-0.2247
2021-09-04,E07000011,Delta,106,365.0,52.353149,-0.2247
2021-09-04,E07000012,Delta,101,365.0,52.108051,0.091017
2021-09-04,E07000012,Delta,101,365.0,52.108051,0.091017
2021-09-04,E07000026,Delta,72,365.0,54.685242,-3.2809
2021-09-04,E07000026,Delta,72,365.0,54.685242,-3.2809
2021-09-04,E07000027,Delta,40,365.0,54.15731,-3.1999
2021-09-04,E07000027,Delta,40,365.0,54.15731,-3.1999
2021-09-04,E07000028,Delta,49,365.0,54.978329,-2.80498
2021-09-04,E07000028,Delta,49,365.0,54.978329,-2.80498
2021-09-04,E07000029,Delta,26,365.0,54.466171,-3.37664
2021-09-04,E07000029,Delta,26,365.0,54.466171,-3.37664
2021-09-04,E07000030,Delta,23,365.0,54.631069,-2.62678
2021-09-04,E07000030,Delta,23,365.0,54.631069,-2.62678
2021-09-04,E07000031,Delta,56,365.0,54.29908,-2.78108
2021-09-04,E07000031,Delta,56,365.0,54.29908,-2.78108
2021-09-04,E07000032,Delta,24,365.0,53.028839,-1.46219
2021-09-04,E07000032,Delta,24,365.0,53.028839,-1.46219
2021-09-04,E07000033,Delta,20,365.0,53.23875,-1.27228
2021-09-04,E07000033,Delta,20,365.0,53.23875,-1.27228
2021-09-04,E07000034,Delta,66,365.0,53.255749,-1.40115
2021-09-04,E07000034,Delta,66,365.0,53.255749,-1.40115
2021-09-04,E07000035,Delta,15,365.0,53.12326,-1.70711
2021-09-04,E07000036,Delta,52,365.0,52.938202,-1.3509
2021-09-04,E07000036,Delta,52,365.0,52.938202,-1.3509
2021-09-04,E07000037,Delta,64,365.0,53.385689,-1.84398
2021-09-04,E07000037,Delta,64,365.0,53.385689,-1.84398
2021-09-04,E07000038,Delta,44,365.0,53.16243,-1.44253
2021-09-04,E07000038,Delta,44,365.0,53.16243,-1.44253
2021-09-04,E07000039,Delta,11,365.0,52.824902,-1.5348
2021-09-04,E07000040,Delta,79,365.0,50.757599,-3.22359
2021-09-04,E07000040,Delta,79,365.0,50.757599,-3.22359
2021-09-04,E07000041,Delta,54,365.0,50.717819,-3.51368
2021-09-04,E07000041,Delta,54,365.0,50.717819,-3.51368
2021-09-04,E07000042,Delta,47,365.0,50.86882,-3.59212
2021-09-04,E07000042,Delta,47,365.0,50.86882,-3.59212
2021-09-04,E07000043,Delta,42,365.0,51.07621,-3.92691
2021-09-04,E07000043,Delta,42,365.0,51.07621,-3.92691
2021-09-04,E07000044,Delta,37,365.0,50.371948,-3.81996
2021-09-04,E07000044,Delta,37,365.0,50.371948,-3.81996
2021-09-04,E07000045,Delta,65,365.0,50.60981,-3.65289
2021-09-04,E07000045,Delta,65,365.0,50.60981,-3.65289
2021-09-04,E07000046,Delta,15,365.0,50.907391,-4.21728
2021-09-04,E07000046,Delta,15,365.0,50.907391,-4.21728
2021-09-04,E07000047,Delta,7,365.0,50.66489,-4.03361
2021-09-04,E07000047,Delta,7,365.0,50.66489,-4.03361
2021-09-04,E07000061,Delta,29,365.0,50.773869,0.258516
2021-09-04,E07000061,Delta,29,365.0,50.773869,0.258516
2021-09-04,E07000062,Delta,68,365.0,50.867241,0.578395
2021-09-04,E07000062,Delta,68,365.0,50.867241,0.578395
2021-09-04,E07000063,Delta,19,365.0,50.833408,0.007671
2021-09-04,E07000063,Delta,19,365.0,50.833408,0.007671
2021-09-04,E07000064,Delta,25,365.0,50.948711,0.542937
2021-09-04,E07000064,Delta,25,365.0,50.948711,0.542937
2021-09-04,E07000065,Delta,54,365.0,50.93322,0.205156
2021-09-04,E07000065,Delta,54,365.0,50.93322,0.205156
2021-09-04,E07000066,Delta,149,365.0,51.590359,0.475055
2021-09-04,E07000066,Delta,149,365.0,51.590359,0.475055
2021-09-04,E07000067,Delta,78,365.0,51.91634,0.575911
2021-09-04,E07000067,Delta,78,365.0,51.91634,0.575911
2021-09-04,E07000068,Delta,26,365.0,51.641079,0.290091
2021-09-04,E07000068,Delta,26,365.0,51.641079,0.290091
2021-09-04,E07000069,Delta,34,365.0,51.561588,0.588084
2021-09-04,E07000069,Delta,34,365.0,51.561588,0.588084
2021-09-04,E07000070,Delta,172,365.0,51.735031,0.491177
2021-09-04,E07000070,Delta,172,365.0,51.735031,0.491177
2021-09-04,E07000071,Delta,108,365.0,51.877022,0.859777
2021-09-04,E07000071,Delta,108,365.0,51.877022,0.859777
2021-09-04,E07000072,Delta,56,365.0,51.712791,0.154147
2021-09-04,E07000072,Delta,56,365.0,51.712791,0.154147
2021-09-04,E07000073,Delta,50,365.0,51.76614,0.103888
2021-09-04,E07000073,Delta,50,365.0,51.76614,0.103888
2021-09-04,E07000074,Delta,46,365.0,51.774578,0.773106
2021-09-04,E07000074,Delta,46,365.0,51.774578,0.773106
2021-09-04,E07000075,Delta,30,365.0,51.5909,0.683442
2021-09-04,E07000075,Delta,30,365.0,51.5909,0.683442
2021-09-04,E07000076,Delta,64,365.0,51.856739,1.108981
2021-09-04,E07000076,Delta,64,365.0,51.856739,1.108981
2021-09-04,E07000077,Delta,28,365.0,51.935921,0.294485
2021-09-04,E07000077,Delta,28,365.0,51.935921,0.294485
2021-09-04,E07000078,Delta,63,365.0,51.898609,-2.07515
2021-09-04,E07000078,Delta,63,365.0,51.898609,-2.07515
2021-09-04,E07000079,Delta,63,365.0,51.772549,-1.97059
2021-09-04,E07000079,Delta,63,365.0,51.772549,-1.97059
2021-09-04,E07000080,Delta,25,365.0,51.812489,-2.47755
2021-09-04,E07000080,Delta,25,365.0,51.812489,-2.47755
2021-09-04,E07000081,Delta,67,365.0,51.846409,-2.23263
2021-09-04,E07000081,Delta,67,365.0,51.846409,-2.23263
2021-09-04,E07000082,Delta,109,365.0,51.720009,-2.30818
2021-09-04,E07000082,Delta,109,365.0,51.720009,-2.30818
2021-09-04,E07000083,Delta,29,365.0,51.934849,-2.19998
2021-09-04,E07000084,Delta,53,365.0,51.259369,-1.22021
2021-09-04,E07000084,Delta,53,365.0,51.259369,-1.22021
2021-09-04,E07000085,Delta,36,365.0,51.057652,-0.93971
2021-09-04,E07000085,Delta,36,365.0,51.057652,-0.93971
2021-09-04,E07000086,Delta,50,365.0,50.948719,-1.32943
2021-09-04,E07000086,Delta,50,365.0,50.948719,-1.32943
2021-09-04,E07000087,Delta,60,365.0,50.853882,-1.23742
2021-09-04,E07000087,Delta,60,365.0,50.853882,-1.23742
2021-09-04,E07000088,Delta,56,365.0,50.806358,-1.16731
2021-09-04,E07000088,Delta,56,365.0,50.806358,-1.16731
2021-09-04,E07000089,Delta,49,365.0,51.281971,-0.88321
2021-09-04,E07000089,Delta,49,365.0,51.281971,-0.88321
2021-09-04,E07000090,Delta,51,365.0,50.872311,-1.00398
2021-09-04,E07000090,Delta,51,365.0,50.872311,-1.00398
2021-09-04,E07000091,Delta,64,365.0,50.857479,-1.59293
2021-09-04,E07000091,Delta,64,365.0,50.857479,-1.59293
2021-09-04,E07000092,Delta,27,365.0,51.278149,-0.76807
2021-09-04,E07000092,Delta,27,365.0,51.278149,-0.76807
